Name,SMILES,Precursor_type,Precursor_mz,Ion_mode,Formula,Num_peaks,Mass_spectral,Exact_mass,KMD,Mass_spectral_features,Neutral_losses,Neutral_losses_binned
Perfluoro-4-oxapentanoic acid;PF4OPeA,C(=O)(C(C(OC(F)(F)F)(F)F)(F)F)O,[M-H]-,228.9736,N,C4HF7O3,6,"[(84.9898, 100.0), (85.0334, 0.8934900000000001), (85.0396, 0.90524), (85.0424, 0.98754), (85.0461, 0.52904), (85.0494, 0.42322999999999994)]",229.980876,0.0044318831087082,"[(349, 84.9898, 1.0, 0.004771), (350, 85.0424, 0.0099, -0.047833), (350, 85.0396, 0.0091, -0.045033), (350, 85.0334, 0.0089, -0.038832), (350, 85.0461, 0.0053, -0.051533), (350, 85.0494, 0.0042, -0.054833)]","[0.0033, 0.007, 0.0098, 0.016, 0.0596, 0.0037, 0.0065, 0.0127, 0.0563, 0.0028, 0.009, 0.0526, 0.0062, 0.0498, 0.0436]","[(0, 0.0436)]"
Perfluoro-4-oxapentanoic acid;PF4OPeA,C(=O)(C(C(OC(F)(F)F)(F)F)(F)F)O,[M-H]-,228.9736,N,C4HF7O3,3,"[(84.9899, 100.0), (85.0328, 0.31381), (85.0436, 0.71478)]",229.980876,0.0044318831087082,"[(349, 84.9899, 1.0, 0.00467), (350, 85.0436, 0.0071, -0.049033), (350, 85.0328, 0.0031, -0.038232)]","[0.0108, 0.0537, 0.0429]","[(0, 0.0429)]"
Perfluoro-4-oxapentanoic acid;PF4OPeA,C(=O)(C(C(OC(F)(F)F)(F)F)(F)F)O,[M-H]-,228.9736,N,C4HF7O3,1,"[(84.9899, 100.0)]",229.980876,0.0044318831087082,"[(349, 84.9899, 1.0, 0.00467)]",[],[]
Perfluoro-4-oxapentanoic acid;PF4OPeA,C(=O)(C(C(OC(F)(F)F)(F)F)(F)F)O,[M-H]-,228.9736,N,C4HF7O3,1,"[(84.9896, 100.0)]",229.980876,0.0044318831087082,"[(349, 84.9896, 1.0, 0.004971)]",[],[]
Perfluoro-4-oxapentanoic acid;PF4OPeA,C(=O)(C(C(OC(F)(F)F)(F)F)(F)F)O,[M-H]-,228.9736,N,C4HF7O3,2,"[(84.9899, 100.0), (125.6618, 0.69242)]",229.980876,0.0044318831087082,"[(349, 84.9899, 1.0, 0.00467), (756, 125.6618, 0.0069, 0.330172)]",[40.6719],"[(406, 40.6719)]"
Perfluoro-5-oxahexanoic acid;PF5OHxA,C(=O)(C(C(C(OC(F)(F)F)(F)F)(F)F)(F)F)O,[M-H]-,278.9704,N,C5HF9O3,13,"[(84.9898, 44.57371), (85.0324, 0.26295), (85.0435, 0.59761), (234.9809, 1.34661), (278.9704, 100.0), (279.0435, 0.49401999999999996), (279.0532, 3.8725099999999997), (279.0692, 1.02789), (279.0833, 1.40239), (279.9468, 1.37052), (280.1048, 0.14343), (280.1259, 0.86056), (280.3199, 0.24700999999999998)]",279.977676,0.0044378834920166,"[(349, 84.9898, 0.4457, 0.004771), (350, 85.0435, 0.006, -0.048933), (350, 85.0324, 0.0026, -0.037832), (1849, 234.9809, 0.0135, 0.004088), (2289, 278.9704, 1.0, 0.011778), (2290, 279.0532, 0.0387, -0.071027), (2290, 279.0833, 0.014, -0.101129), (2290, 279.0692, 0.0103, -0.087028), (2290, 279.0435, 0.0049, -0.061326), (2299, 279.9468, 0.0137, 0.035316), (2301, 280.1259, 0.0086, -0.143796), (2301, 280.1048, 0.0014, -0.122694), (2303, 280.3199, 0.0025, -0.337808)]","[0.194, 0.2151, 0.3731, 1.2366, 1.2507, 1.2667, 1.2764, 1.3495, 45.339, 195.2764, 195.2875, 195.3301, 0.0211, 0.1791, 1.0426, 1.0567, 1.0727, 1.0824, 1.1555, 45.145, 195.0824, 195.0935, 195.1361, 0.158, 1.0215, 1.0356, 1.0516, 1.0613, 1.1344, 45.1239, 195.0613, 195.0724, 195.115, 0.8635, 0.8776, 0.8936, 0.9033, 0.9764, 44.9659, 194.9033, 194.9144, 194.957, 0.0141, 0.0301, 0.0398, 0.1129, 44.1024, 194.0398, 194.0509, 194.0935, 0.016, 0.0257, 0.0988, 44.0883, 194.0257, 194.0368, 194.0794, 0.0097, 0.0828, 44.0723, 194.0097, 194.0208, 194.0634, 0.0731, 44.0626, 194.0, 194.0111, 194.0537, 43.9895, 193.9269, 193.938, 193.9806, 149.9374, 149.9485, 149.9911, 0.0111, 0.0537, 0.0426]","[(0, 0.0426), (1, 0.1129), (2, 0.2151), (3, 0.3731), (8, 0.8936), (9, 0.9764), (10, 1.0613), (11, 1.1344), (12, 1.2764), (13, 1.3495), (439, 43.9895), (440, 44.0626), (441, 44.1024), (449, 44.9659), (451, 45.1239), (453, 45.339), (1499, 149.9911), (1939, 193.9806), (1940, 194.0537), (1949, 194.957), (1950, 195.0724), (1951, 195.115), (1952, 195.2875), (1953, 195.3301)]"
Perfluoro-5-oxahexanoic acid;PF5OHxA,C(=O)(C(C(C(OC(F)(F)F)(F)F)(F)F)(F)F)O,[M-H]-,278.9704,N,C5HF9O3,5,"[(84.9898, 100.0), (85.0284, 0.40313), (85.0344, 0.29318), (85.0369, 0.41534), (85.0425, 1.33154)]",279.977676,0.0044378834920166,"[(349, 84.9898, 1.0, 0.004771), (350, 85.0425, 0.0133, -0.047933), (350, 85.0369, 0.0042, -0.042333), (350, 85.0284, 0.004, -0.033832), (350, 85.0344, 0.0029, -0.039832)]","[0.0056, 0.0081, 0.0141, 0.0527, 0.0025, 0.0085, 0.0471, 0.006, 0.0446, 0.0386]","[(0, 0.0386)]"
Perfluoro-5-oxahexanoic acid;PF5OHxA,C(=O)(C(C(C(OC(F)(F)F)(F)F)(F)F)(F)F)O,[M-H]-,278.9704,N,C5HF9O3,4,"[(84.9898, 100.0), (85.0332, 0.8539100000000001), (85.0456, 0.42695), (85.5301, 0.3527)]",279.977676,0.0044378834920166,"[(349, 84.9898, 1.0, 0.004771), (350, 85.0332, 0.0085, -0.038632), (350, 85.0456, 0.0043, -0.051033), (355, 85.5301, 0.0035, 0.464436)]","[0.4845, 0.4969, 0.5403, 0.0124, 0.0558, 0.0434]","[(0, 0.0434), (4, 0.4969), (5, 0.5403)]"
Perfluoro-5-oxahexanoic acid;PF5OHxA,C(=O)(C(C(C(OC(F)(F)F)(F)F)(F)F)(F)F)O,[M-H]-,278.9704,N,C5HF9O3,1,"[(84.9898, 100.0)]",279.977676,0.0044378834920166,"[(349, 84.9898, 1.0, 0.004771)]",[],[]
Perfluoro-5-oxahexanoic acid;PF5OHxA,C(=O)(C(C(C(OC(F)(F)F)(F)F)(F)F)(F)F)O,[M-H]-,278.9704,N,C5HF9O3,2,"[(84.9897, 100.0), (164.5915, 2.61628)]",279.977676,0.0044378834920166,"[(349, 84.9897, 1.0, 0.004871), (1145, 164.5915, 0.0262, 0.397985)]",[79.6018],"[(796, 79.6018)]"
Perfluoro-5-oxahexanoic acid;PF5OHxA,C(=O)(C(C(C(OC(F)(F)F)(F)F)(F)F)(F)F)O,[M-H]-,278.9704,N,C5HF9O3,1,"[(84.9899, 100.0)]",279.977676,0.0044378834920166,"[(349, 84.9899, 1.0, 0.00467)]",[],[]
"Perfluoro-3,6-dioxaheptanoic acid;3,6-OPFHpA",C(=O)(C(OC(C(OC(F)(F)F)(F)F)(F)F)(F)F)O,[M-H]-,294.9653,N,C5HF9O4,6,"[(152.5961, 0.33257), (200.9787, 100.0), (201.0489, 1.4757799999999999), (201.0543, 0.37414000000000003), (201.0662, 0.47807), (294.9654, 12.887129999999999)]",295.972576,0.0085160640061303,"[(1025, 152.5961, 0.0033, 0.394152), (1509, 200.9787, 1.0, 0.008461), (1510, 201.0489, 0.0148, -0.061744), (1510, 201.0662, 0.0048, -0.079045), (1510, 201.0543, 0.0037, -0.067144), (2449, 294.9654, 0.1289, 0.015756)]","[93.8992, 93.9111, 93.9165, 93.9867, 142.3693, 0.0119, 0.0173, 0.0875, 48.4701, 0.0054, 0.0756, 48.4582, 0.0702, 48.4528, 48.3826]","[(0, 0.0702), (483, 48.3826), (484, 48.4528), (938, 93.8992), (939, 93.9867), (1423, 142.3693)]"
"Perfluoro-3,6-dioxaheptanoic acid;3,6-OPFHpA",C(=O)(C(OC(C(OC(F)(F)F)(F)F)(F)F)(F)F)O,[M-H]-,294.9653,N,C5HF9O4,5,"[(84.9899, 40.11765), (150.3769, 0.47059), (200.9786, 100.0), (201.048, 1.58824), (201.0668, 0.47059)]",295.972576,0.0085160640061303,"[(349, 84.9899, 0.4012, 0.00467), (1003, 150.3769, 0.0047, -0.386507), (1509, 200.9786, 1.0, 0.008561), (1510, 201.048, 0.0159, -0.060844), (1510, 201.0668, 0.0047, -0.079645)]","[0.0188, 0.0882, 50.6899, 116.0769, 0.0694, 50.6711, 116.0581, 50.6017, 115.9887, 65.387]","[(0, 0.0694), (506, 50.6017), (653, 65.387), (1159, 115.9887), (1160, 116.0581)]"
"Perfluoro-3,6-dioxaheptanoic acid;3,6-OPFHpA",C(=O)(C(OC(C(OC(F)(F)F)(F)F)(F)F)(F)F)O,[M-H]-,294.9653,N,C5HF9O4,4,"[(84.9898, 100.0), (129.382, 0.75472), (200.9795, 4.00943), (263.415, 0.75472)]",295.972576,0.0085160640061303,"[(349, 84.9898, 1.0, 0.004771), (793, 129.382, 0.0075, -0.390265), (1509, 200.9795, 0.0401, 0.007661), (2134, 263.415, 0.0075, -0.431828)]","[62.4355, 134.033, 178.4252, 71.5975, 115.9897, 44.3922]","[(443, 44.3922), (624, 62.4355), (715, 71.5975), (1159, 115.9897), (1340, 134.033), (1784, 178.4252)]"
"Perfluoro-3,6-dioxaheptanoic acid;3,6-OPFHpA",C(=O)(C(OC(C(OC(F)(F)F)(F)F)(F)F)(F)F)O,[M-H]-,294.9653,N,C5HF9O4,2,"[(84.99, 100.0), (291.7863, 1.23254)]",295.972576,0.0085160640061303,"[(349, 84.99, 1.0, 0.00457), (2417, 291.7863, 0.0123, 0.19506)]",[206.7963],"[(2067, 206.7963)]"
"Perfluoro-3,6-dioxaheptanoic acid;3,6-OPFHpA",C(=O)(C(OC(C(OC(F)(F)F)(F)F)(F)F)(F)F)O,[M-H]-,294.9653,N,C5HF9O4,2,"[(84.99, 100.0), (276.9121, 3.3472799999999996)]",295.972576,0.0085160640061303,"[(349, 84.99, 1.0, 0.00457), (2269, 276.9121, 0.0335, 0.07021)]",[191.9221],"[(1919, 191.9221)]"
"Perfluoro-3,6-dioxaheptanoic acid;3,6-OPFHpA",C(=O)(C(OC(C(OC(F)(F)F)(F)F)(F)F)(F)F)O,[M-H]-,294.9653,N,C5HF9O4,3,"[(84.9898, 100.0), (200.9791, 13.259199999999998), (202.6035, 1.36869)]",295.972576,0.0085160640061303,"[(349, 84.9898, 1.0, 0.004771), (1509, 200.9791, 0.1326, 0.008061), (1526, 202.6035, 0.0137, 0.383557)]","[1.6244, 117.6137, 115.9893]","[(16, 1.6244), (1159, 115.9893), (1176, 117.6137)]"
"dodecafluoro-3H-4, 8-dioxanonanoate;ADONA",C(C(C(=O)[O-])(F)F)(OC(C(C(OC(F)(F)F)(F)F)(F)F)(F)F)F,[M-H]-,376.9683,N,C7H2F12O4,33,"[(250.9755, 67.4874), (251.0436, 0.8908900000000001), (251.0487, 0.64614), (251.0564, 0.8664200000000001), (251.0714, 1.45382), (251.0804, 0.46991999999999995), (251.0921, 0.13706000000000002), (251.1676, 0.1028), (251.204, 0.08321999999999999), (251.895, 0.46502999999999994), (251.9039, 0.6216700000000001), (252.054, 0.09301), (252.0647, 0.5923), (376.9687, 100.0), (377.0591, 3.48035), (377.0746, 1.36571), (377.0893, 1.31676), (377.1044, 0.9055799999999999), (377.2258, 0.08811), (377.2465, 0.18112), (377.2662, 0.08811), (378.0932, 0.95942), (378.108, 1.2678099999999999), (378.298, 1.22865), (378.3115, 0.30349000000000004), (378.4176, 0.09301), (378.5297, 0.15175), (378.5431, 0.61677), (378.6129, 0.17622), (378.7387, 0.55314), (378.9683, 0.0979), (379.4929, 0.09301), (380.3495, 0.08811)]",377.975576,0.0002773777188735,"[(2009, 250.9755, 0.6749, 0.008467), (2010, 251.0714, 0.0145, -0.087439), (2010, 251.0436, 0.0089, -0.059638), (2010, 251.0564, 0.0087, -0.072439), (2010, 251.0487, 0.0065, -0.064738), (2010, 251.0804, 0.0047, -0.09644), (2010, 251.0921, 0.0014, -0.108141), (2011, 251.1676, 0.001, -0.183646), (2012, 251.204, 0.0008, -0.220048), (2018, 251.895, 0.0047, 0.088908), (2019, 251.9039, 0.0062, 0.080007), (2020, 252.0647, 0.0059, -0.080803), (2020, 252.054, 0.0009, -0.070102), (3269, 376.9687, 1.0, 0.007218), (3270, 377.0591, 0.0348, -0.083188), (3270, 377.0746, 0.0137, -0.098689), (3270, 377.0893, 0.0132, -0.11339), (3271, 377.1044, 0.0091, -0.128491), (3272, 377.2465, 0.0018, -0.2706), (3272, 377.2258, 0.0009, -0.249899), (3272, 377.2662, 0.0009, -0.290301), (3280, 378.0932, 0.0096, -0.117354), (3281, 378.108, 0.0127, -0.132155), (3282, 378.298, 0.0123, -0.322167), (3283, 378.3115, 0.003, -0.335668), (3284, 378.4176, 0.0009, -0.441775), (3285, 378.5431, 0.0062, 0.432717), (3285, 378.5297, 0.0015, 0.446118), (3286, 378.6129, 0.0018, 0.362913), (3287, 378.7387, 0.0055, 0.237105), (3289, 378.9683, 0.001, 0.00749), (3294, 379.4929, 0.0009, 0.482856), (3303, 380.3495, 0.0009, -0.373798)]","[0.8566, 1.3812, 1.6108, 1.7366, 1.8064, 1.8198, 1.9319, 2.038, 2.0515, 2.2415, 2.2563, 3.0833, 3.103, 3.1237, 3.2451, 3.2602, 3.2749, 3.2904, 3.3808, 128.2848, 128.2955, 128.4456, 128.4545, 129.1455, 129.1819, 129.2574, 129.2691, 129.2781, 129.2931, 129.3008, 129.3059, 129.374, 0.5246, 0.7542, 0.88, 0.9498, 0.9632, 1.0753, 1.1814, 1.1949, 1.3849, 1.3997, 2.2267, 2.2464, 2.2671, 2.3885, 2.4036, 2.4183, 2.4338, 2.5242, 127.4282, 127.4389, 127.589, 127.5979, 128.2889, 128.3253, 128.4008, 128.4125, 128.4215, 128.4365, 128.4442, 128.4493, 128.5174, 0.2296, 0.3554, 0.4252, 0.4386, 0.5507, 0.6568, 0.6703, 0.8603, 0.8751, 1.7021, 1.7218, 1.7425, 1.8639, 1.879, 1.8937, 1.9092, 1.9996, 126.9036, 126.9143, 127.0644, 127.0733, 127.7643, 127.8007, 127.8762, 127.8879, 127.8969, 127.9119, 127.9196, 127.9247, 127.9928, 0.1258, 0.1956, 0.209, 0.3211, 0.4272, 0.4407, 0.6307, 0.6455, 1.4725, 1.4922, 1.5129, 1.6343, 1.6494, 1.6641, 1.6796, 1.77, 126.674, 126.6847, 126.8348, 126.8437, 127.5347, 127.5711, 127.6466, 127.6583, 127.6673, 127.6823, 127.69, 127.6951, 127.7632, 0.0698, 0.0832, 0.1953, 0.3014, 0.3149, 0.5049, 0.5197, 1.3467, 1.3664, 1.3871, 1.5085, 1.5236, 1.5383, 1.5538, 1.6442, 126.5482, 126.5589, 126.709, 126.7179, 127.4089, 127.4453, 127.5208, 127.5325, 127.5415, 127.5565, 127.5642, 127.5693, 127.6374, 0.0134, 0.1255, 0.2316, 0.2451, 0.4351, 0.4499, 1.2769, 1.2966, 1.3173, 1.4387, 1.4538, 1.4685, 1.484, 1.5744, 126.4784, 126.4891, 126.6392, 126.6481, 127.3391, 127.3755, 127.451, 127.4627, 127.4717, 127.4867, 127.4944, 127.4995, 127.5676, 0.1121, 0.2182, 0.2317, 0.4217, 0.4365, 1.2635, 1.2832, 1.3039, 1.4253, 1.4404, 1.4551, 1.4706, 1.561, 126.465, 126.4757, 126.6258, 126.6347, 127.3257, 127.3621, 127.4376, 127.4493, 127.4583, 127.4733, 127.481, 127.4861, 127.5542, 0.1061, 0.1196, 0.3096, 0.3244, 1.1514, 1.1711, 1.1918, 1.3132, 1.3283, 1.343, 1.3585, 1.4489, 126.3529, 126.3636, 126.5137, 126.5226, 127.2136, 127.25, 127.3255, 127.3372, 127.3462, 127.3612, 127.3689, 127.374, 127.4421, 0.0135, 0.2035, 0.2183, 1.0453, 1.065, 1.0857, 1.2071, 1.2222, 1.2369, 1.2524, 1.3428, 126.2468, 126.2575, 126.4076, 126.4165, 127.1075, 127.1439, 127.2194, 127.2311, 127.2401, 127.2551, 127.2628, 127.2679, 127.336, 0.19, 0.2048, 1.0318, 1.0515, 1.0722, 1.1936, 1.2087, 1.2234, 1.2389, 1.3293, 126.2333, 126.244, 126.3941, 126.403, 127.094, 127.1304, 127.2059, 127.2176, 127.2266, 127.2416, 127.2493, 127.2544, 127.3225, 0.0148, 0.8418, 0.8615, 0.8822, 1.0036, 1.0187, 1.0334, 1.0489, 1.1393, 126.0433, 126.054, 126.2041, 126.213, 126.904, 126.9404, 127.0159, 127.0276, 127.0366, 127.0516, 127.0593, 127.0644, 127.1325, 0.827, 0.8467, 0.8674, 0.9888, 1.0039, 1.0186, 1.0341, 1.1245, 126.0285, 126.0392, 126.1893, 126.1982, 126.8892, 126.9256, 127.0011, 127.0128, 127.0218, 127.0368, 127.0445, 127.0496, 127.1177, 0.0197, 0.0404, 0.1618, 0.1769, 0.1916, 0.2071, 0.2975, 125.2015, 125.2122, 125.3623, 125.3712, 126.0622, 126.0986, 126.1741, 126.1858, 126.1948, 126.2098, 126.2175, 126.2226, 126.2907, 0.0207, 0.1421, 0.1572, 0.1719, 0.1874, 0.2778, 125.1818, 125.1925, 125.3426, 125.3515, 126.0425, 126.0789, 126.1544, 126.1661, 126.1751, 126.1901, 126.1978, 126.2029, 126.271, 0.1214, 0.1365, 0.1512, 0.1667, 0.2571, 125.1611, 125.1718, 125.3219, 125.3308, 126.0218, 126.0582, 126.1337, 126.1454, 126.1544, 126.1694, 126.1771, 126.1822, 126.2503, 0.0151, 0.0298, 0.0453, 0.1357, 125.0397, 125.0504, 125.2005, 125.2094, 125.9004, 125.9368, 126.0123, 126.024, 126.033, 126.048, 126.0557, 126.0608, 126.1289, 0.0147, 0.0302, 0.1206, 125.0246, 125.0353, 125.1854, 125.1943, 125.8853, 125.9217, 125.9972, 126.0089, 126.0179, 126.0329, 126.0406, 126.0457, 126.1138, 0.0155, 0.1059, 125.0099, 125.0206, 125.1707, 125.1796, 125.8706, 125.907, 125.9825, 125.9942, 126.0032, 126.0182, 126.0259, 126.031, 126.0991, 0.0904, 124.9944, 125.0051, 125.1552, 125.1641, 125.8551, 125.8915, 125.967, 125.9787, 125.9877, 126.0027, 126.0104, 126.0155, 126.0836, 124.904, 124.9147, 125.0648, 125.0737, 125.7647, 125.8011, 125.8766, 125.8883, 125.8973, 125.9123, 125.92, 125.9251, 125.9932, 0.0107, 0.1608, 0.1697, 0.8607, 0.8971, 0.9726, 0.9843, 0.9933, 1.0083, 1.016, 1.0211, 1.0892, 0.1501, 0.159, 0.85, 0.8864, 0.9619, 0.9736, 0.9826, 0.9976, 1.0053, 1.0104, 1.0785, 0.0089, 0.6999, 0.7363, 0.8118, 0.8235, 0.8325, 0.8475, 0.8552, 0.8603, 0.9284, 0.691, 0.7274, 0.8029, 0.8146, 0.8236, 0.8386, 0.8463, 0.8514, 0.9195, 0.0364, 0.1119, 0.1236, 0.1326, 0.1476, 0.1553, 0.1604, 0.2285, 0.0755, 0.0872, 0.0962, 0.1112, 0.1189, 0.124, 0.1921, 0.0117, 0.0207, 0.0357, 0.0434, 0.0485, 0.1166, 0.009, 0.024, 0.0317, 0.0368, 0.1049, 0.015, 0.0227, 0.0278, 0.0959, 0.0077, 0.0128, 0.0809, 0.0051, 0.0732, 0.0681]","[(0, 0.0681), (1, 0.1049), (2, 0.2285), (3, 0.3244), (4, 0.4365), (5, 0.5197), (6, 0.691), (7, 0.7274), (8, 0.8514), (9, 0.9195), (10, 1.0785), (11, 1.1245), (12, 1.2389), (13, 1.3293), (14, 1.4489), (15, 1.561), (16, 1.6442), (17, 1.77), (18, 1.8937), (19, 1.9996), (20, 2.0515), (22, 2.2671), (23, 2.3885), (24, 2.4338), (25, 2.5242), (30, 3.0833), (31, 3.1237), (32, 3.2904), (33, 3.3808), (1249, 124.9147), (1250, 125.0737), (1251, 125.1641), (1252, 125.2094), (1253, 125.3308), (1257, 125.7647), (1258, 125.8973), (1259, 125.9932), (1260, 126.0836), (1261, 126.1138), (1262, 126.2503), (1263, 126.3941), (1264, 126.403), (1265, 126.5226), (1266, 126.6347), (1267, 126.7179), (1268, 126.8892), (1269, 126.9256), (1270, 127.0496), (1271, 127.1177), (1272, 127.2544), (1273, 127.3225), (1274, 127.4421), (1275, 127.5542), (1276, 127.6374), (1277, 127.7632), (1278, 127.8969), (1279, 127.9928), (1282, 128.2889), (1283, 128.3253), (1284, 128.4493), (1285, 128.5174), (1291, 129.1819), (1292, 129.2931), (1293, 129.374)]"
